"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"GNB","Guinea-Bissau",0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.825,0.77,0.715,0.66,0.731,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596
"GUY","Guyana",2.835,2.835,2.835,2.835,2.835,2.835,2.69011111111111,2.54522222222222,2.40033333333333,2.25544444444444,2.11055555555556,1.96566666666667,1.82077777777778,1.67588888888889,1.531,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.744
"HTI","Haiti",0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337
"HND","Honduras",1.955,1.955,1.955,1.955,1.955,1.955,1.8686,1.7822,1.6958,1.6094,1.523,1.523,1.523,1.523,1.523,1.523,1.523,1.523,1.523,1.523,1.523,1.523,1.523
"HUN","Hungary",9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884,9.884
"ISL","Iceland",17.431,17.431,17.431,17.431,17.431,17.431,17.441,17.615,17.98,18.012,18.359,18.28,18.771,19.785,20.004,20.0273333333333,20.0506666666667,20.074,20.0973333333333,20.1206666666667,20.144,20.144,20.144
"IND","India",1.696,1.696,1.696,1.696,1.696,1.696,1.723,1.7675,1.812,1.836,1.871,1.902,1.933,1.995,2.026,2.202,2.442,2.442,2.442,2.442,2.442,2.442,2.442
"IDN","Indonesia",0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,1.2955,1.64,1.9845,2.329,1.6445,0.96,1.202,1.384,1.566,1.566,1.566,1.566,1.566,1.566
"IRN","Iran, Islamic Republic of",2.266,2.266,2.266,2.266,2.266,2.266,2.266,2.266,2.266,2.266,2.28,2.284,2.288,2.292,2.296,2.3,2.4855,2.671,2.8565,3.042,3.042,3.042,3.042
"IRQ","Iraq",1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.7785,1.577,1.73228571428571,1.88757142857143,2.04285714285714,2.19814285714286,2.35342857142857,2.50871428571429,2.664,2.664,2.664,2.664
