ISO3,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
SLB,39.0419001158795,39.4561226773956,39.329800327978504,39.1182586235592,37.463410903871605,34.6155574457292,33.2003684295996,32.8380263319237,33.0862480716212,34.4330201820779,35.5221212084253,35.1017780848947,34.440351997572606,34.9353087831003,34.682926471041306,35.050648188927696,35.9481736708333,36.0607700206333,36.8868238770085,36.408693874056794,37.5947382162663,37.406112498206895,38.0996573764919
SOM,20.301450752460898,20.3228638374655,20.395446663231898,20.4838854429684,20.3849848625635,20.293535444682,21.571625733713002,22.8559948311589,20.549768742504803,18.494459367607103,19.9127343649939,18.4460567352598,17.1467305215886,15.9286664168974,16.901637427138,17.7659206258885,18.2108250381545,19.116583986826104,19.510014644749802,20.243059772196897,20.751169063831803,20.2052012404231,20.267344790401303
ZAF,49.2167894869361,49.037173676693,49.0921845385176,48.9757249652069,49.2250221465864,49.7196700228384,49.6211235795747,49.7094667603535,49.81196449275371,50.0133980523891,50.2573476574432,50.4177298348819,50.01104270055329,49.9960392815879,49.947345094439896,49.9029189913101,49.9675309833771,49.955533223992795,50.4284328775905,50.0280433969645,49.755048744683705,50.538928467943705,50.252873315199004
ESP,60.5543026259782,60.8275794527707,61.1234744322659,61.4122583836407,61.9231603622861,62.5386326092512,62.499258550212005,62.618241656319704,62.6525440735078,62.551273933172105,62.840725579470394,62.61390560638429,62.577825420623796,62.4855127266366,62.009891496527004,62.06929145949929,62.1705679649336,62.192890494016105,61.9679400051771,62.173818612617104,62.2814888858478,62.74824767389689,62.633519760122205
LKA,43.4458532047801,43.44617981342339,43.590341921302795,43.81265848905661,43.8642937547283,43.7340133632168,44.0578130345088,44.844630968895,44.518239978241795,44.3190151171093,43.7556906511654,43.8681039610656,43.503499266097094,43.4247095952783,43.92279527715299,43.7075448669133,43.860082622964704,44.3990405285297,45.1411529542881,45.3120083820826,46.198673910977,46.494367297342606,46.2804232769376
SDN,29.821301415991698,29.777334372315302,29.9544875103722,30.1816143303061,30.294686800925998,30.3923924800104,30.827452033939,31.1607702752622,30.677399023250103,31.3010981558096,30.7199918975757,31.3102936862555,31.3759722408697,31.2177079427136,31.367963776750603,30.8205570431147,30.806568662725397,30.299395015128603,30.3529362649915,30.184623184584698,29.993139105805803,30.107878275089,30.4211102553301
SUR,43.9707788451991,43.57543783249229,44.4784168568915,44.6315657519569,44.670213310434896,44.91662665797111,44.788037883128794,45.36541985703239,45.6126950057755,45.196580461066,45.2590749222423,44.82711902638229,45.254256018652896,45.0842850041306,45.184102922851494,44.405151892908705,44.8396133002044,44.642105671343295,44.9991034421936,44.941967244824106,45.011220080294706,44.856482166501706,45.039661004030506
SWZ,41.8892616817218,41.933551595306795,41.947108949345704,40.6718435210408,41.1366282878814,41.33474078189511,41.788677863421604,42.0738824145575,41.6191619802718,40.8138302695609,41.0986230755176,41.3605473799538,41.4079581974861,41.202244570465204,40.8598289568206,40.10771011943079,40.258176625945396,40.182095377757896,40.9496564840067,40.2734443487372,40.128009587227,39.716674008523796,40.2347594177437
SWE,68.7434784276807,68.910256928512,69.1834279826466,69.40049834720641,70.02620602842771,70.3108414738811,70.7040281004387,71.253602693385,71.5287841635121,71.7204446975035,71.42835854765,71.660344024294,72.0552553899812,71.7633966589287,71.5949594889425,71.85353183281642,72.2728832382989,72.3303027973095,71.845364392277,71.2128537081055,71.35406432251209,71.4852076077215,71.3385704337271
CHE,70.0563736507194,70.1430350846835,70.4286493004104,70.77314458097541,71.1594365886273,71.5374263267832,71.6866489576738,71.83416166579129,71.69996892856999,71.7036532920499,71.5875142283431,71.828007256164,71.96041067914851,71.4367089399484,71.2183126530204,70.9619981025795,70.762040025402,70.6167451123345,70.75326432948509,70.97035160204021,71.1660751784278,70.97908665868749,70.8961030881385
SYR,42.206292092217396,42.2645748378969,42.3985887567398,42.52295697642921,42.6123493127354,42.806486264057796,43.009352999847295,43.5997842087558,43.266034796855294,42.8442093920011,42.5726824289063,42.0030118612097,42.032254586071204,41.83444075540721,42.9468179142975,42.7696376385425,41.8509008678074,40.5041861012562,39.6706935474011,40.0713743407531,39.5557350020512,38.9405922663489,38.9696899164297
TJK,34.968564848153704,35.97047076722,36.2004039354284,36.467084011606104,35.891008895616295,37.0927870841455,36.6419480808906,37.86418680081879,37.8442395284809,38.106430864048704,38.108710260100295,38.642152185033495,38.5516520854723,38.8723110180751,39.238677651729496,39.7993820919533,40.4536173484241,40.1884800682709,40.8275104215281,41.7978197108215,42.3601122998164,42.8501434457498,42.6741781264932
TZA,37.5767557996083,37.637676889067,37.365426158518,37.353194517919796,36.8201302981064,36.8611510197721,37.525548224519206,37.9158649530378,36.7743684773748,37.401092428082,37.3045948331029,37.7041040446469,37.825148051323,37.781316139471706,37.8705695762849,37.56987312807,37.7641544802369,37.578262739401296,37.929122056557205,36.6966098318452,36.745761516544704,37.2763147294004,37.0406143265989
THA,50.2680329561115,50.34689347980479,50.7330214619004,51.262989917255,51.53434037829639,51.709281633989804,51.803278213067706,51.8830873971282,51.821150578399404,51.4015822888185,51.8028016656637,51.352348493700106,51.372348490082395,51.5944354141523,52.7794774852987,52.662538261886205,52.681202730146296,52.8195986968646,53.0238426959412,53.2168965870376,52.9582535737843,53.160683212835295,53.42165147374471
TLS,35.9378125874635,35.8994665183821,35.873629452856896,35.8593797294968,35.8456662610124,35.8551980345799,36.0080364466137,36.04662684704,36.275278584651296,35.96377863703321,36.0773583081191,36.270357038589296,36.4284712751719,37.0453764919505,37.9648044522307,38.70964130028471,39.3800261359769,39.7236261215387,40.12450347086,40.637318239979294,41.0868703406432,41.11304967908671,41.1364178644809
TGO,35.847162259531004,35.8585088136856,35.666206539144504,35.7175757047989,35.7803372354321,36.0041371596042,35.937574344094294,35.9903893346371,35.9485038329096,34.810928254643805,34.0763425599941,35.1389870170253,35.8164785981619,35.8931987332126,35.6832082078734,35.994718404520704,35.590904575066794,35.89566317308321,36.7170478443785,36.9242691295543,37.5308728080936,38.365237426913204,37.9301831953421
TON,40.2193580370311,40.3555783118581,40.1289731070079,39.732855895429296,39.0450116683798,39.0938234491919,38.3025895591366,38.160785445852795,38.0353448076712,38.9637267442165,38.7488623784433,38.5605903939292,38.8589559308841,39.06457300908961,40.2120492181615,41.0940033341239,41.074380883253,41.0602162694711,40.934705195751704,40.9472110343454,40.700949409271495,40.909356211131794,41.1663076376988
TTO,49.702842483580106,49.362470296065595,49.6165821822863,49.324740131575005,49.1682552850327,48.922322886039105,49.0122119336407,49.08991243678929,49.360242271690204,49.525252841589,49.5492763243461,49.36962380255999,49.208682736281006,49.4382316884842,49.178986183599704,49.022692963721894,49.055319005227396,49.169551196833105,49.109717075338104,48.7422445361758,49.068184490006296,48.6346156274971,48.5652835302999
TUN,46.9897600131784,47.15842869142071,47.4021566137379,47.47770559012,47.7723977094997,48.058699667152005,48.367968129191595,48.774871234922706,49.103989371215704,49.3490098486755,49.34395448123551,50.0082594445381,49.6708432590336,50.0168649987584,50.4140429828803,50.9721759391346,51.1845095547028,50.7985661176552,50.1323377627301,49.9047585764485,49.6127419177609,49.403514961891496,49.666242968125296
TUR,49.3508697896792,49.572706068762294,49.8610440623619,50.10467346492539,50.487232448995705,50.8586831421834,50.8264788451661,50.8464079669956,51.5110118234048,51.747606671312596,53.0617589308247,53.597439637519706,54.039494066338605,54.6806358750982,54.708578649211596,55.2474741106569,55.63860208510899,55.9855685340436,56.459954943096506,57.1831375148505,57.1767330393181,56.555310298173396,56.6487614928393
TKM,41.297972198981206,41.254193540852796,40.868883140095704,40.1664071309433,40.3539788262934,40.2823992034225,40.2017425158314,40.114661693403704,40.236286908349,39.249397466545794,39.6455301290641,38.8012852072121,39.6366686358064,40.311038341536396,40.442248198021296,40.3718591210885,40.338723299683,40.7622754790498,40.6521108766389,40.669298950680705,40.489440306101606,40.0886625250006,40.2982777293499
UGA,35.3286449848635,35.199854572434894,34.9063604299236,34.553165985254196,34.185212660598104,34.036074253833696,34.2364274297273,34.538934326272305,34.9970961616252,34.5349252947174,34.227816927982694,34.8321264962192,34.848688453986504,34.4749290989788,34.2971453526054,34.4244695764478,34.87505635912989,34.4452436021286,34.3997132392818,34.6805035507768,34.8595414087712,35.6602700996065,35.7811171748827
UKR,44.741310218703205,44.623264872412996,45.0040021487688,45.303571411888505,45.6779183680359,45.8576679232833,46.9320608951796,45.265526639339896,45.747212540494296,47.0266133219701,47.6139402174601,48.453929007071,49.0798029954356,49.0747132442945,48.3401207202754,48.88610298593039,49.35575932154221,49.4447973463461,49.882878611693,50.7916050839081,51.2240185117958,51.9466801212824,52.0584132860031
ARE,51.838208258275394,51.886258409891006,52.0334411185806,52.1987204988206,52.554745602379,52.9944652702989,53.904744391799206,54.7043222093905,54.0724864224149,53.926535557133505,53.5310973104716,54.4804795600894,54.6559550742073,54.4531595612918,54.8155288495119,55.3384451666433,56.07747949434171,56.3100546899276,57.296130503876704,57.774004820173595,58.491370572045405,58.8021170846901,58.8923839038351
GBR,70.0786255797195,70.2144569201447,70.4986796737571,70.6791157408171,70.9155614856973,70.82971224676541,70.6257143982844,70.71027737081941,70.43578547648241,70.2927685847833,70.0093314666661,70.4826086846125,70.21469352755179,69.9021374946837,69.40336922851111,69.5496894550429,69.3415723340963,68.6866689419894,68.7917628947112,69.27638757537,69.6267884578771,69.3100809786481,69.1297113738977
USA,68.3102450195004,68.4001419770039,68.4195318665678,68.520343394558,68.8269720632465,69.15968233012771,69.0821423287081,69.016463618419,68.8589983518319,68.6544072258627,68.7250314097434,69.1026571800661,68.89247457879421,69.0509635331169,68.8437840819771,68.8351837301224,68.7414553101044,68.7950285711154,68.4022799873281,67.9902077334928,67.9570402002339,67.8637529720587,67.91834266683911
URY,49.768925700893,49.6900703488363,49.9412292689107,50.0753954427179,49.92261579933311,50.020385638237,50.042608445818004,49.91452032541329,50.0970873542797,49.5694033079879,50.2602868159416,51.3331282807777,52.1141667138072,52.0898922574008,52.7465774864561,52.846182650830706,53.1283250053354,53.8230545116197,54.413373474005006,54.7255592451912,54.38557596374821,54.2279928719052,54.3587732628399
UZB,40.479986000520704,40.40533290194,40.171262108040004,39.7537998314884,38.78099186702,40.0658885284708,40.6623973709581,41.40126934493,41.3181599347417,40.672717274023,40.0929217790514,41.201691006427204,41.8919313893409,42.3584305652268,42.335005644051,42.366477471076706,42.2640250565519,42.7996297002272,43.375373667536294,44.9898214367889,45.702686399022895,46.8781526601461,47.219777170837204
VUT,35.1640345071662,37.12893712355,37.1188102603643,36.5244182804705,35.1879979761854,37.187604500388204,36.193832408910396,36.559685411661704,35.870277239877,36.3704449125279,39.7577036781545,38.3480276184025,38.3218562682628,38.2910848211971,38.611210712394794,38.1882136443976,38.6993759368823,39.080129705618795,38.9011863489645,39.161114386592494,38.335717764848795,38.9670980831032,39.3197585796198
VEN,44.2024212970801,44.1581216569378,44.177039102541706,44.2382888175248,44.2200860247332,44.1798697720198,43.8966823451213,43.3582864135248,43.178084497978794,43.1905008206423,43.6410448803473,44.200703295619796,43.2073301237382,43.1023126991182,42.7383190325981,42.6312595415725,43.0253669339291,42.807388025247704,42.9056818517344,43.0181211588155,42.7592523179076,42.2448210770917,42.1144912826924
VNM,40.451220001715996,40.722219613513104,40.6087929910791,40.92593490399221,41.072489702703,41.4809272231072,41.4482254283786,41.360189550886204,41.4898217199494,41.654659259208294,42.6519186270938,42.7655563208558,42.9081748715419,43.6119028342762,43.6366279282686,43.3465983652143,43.9551252440256,44.0984961752031,44.400236121740505,45.148141992024,45.3395180471817,46.574459258020106,46.5762196890822
YEM,36.1327067614911,36.2123281159353,36.1628938700952,36.2010810204055,36.2305009723871,36.1282393670141,36.061229283959705,36.1345040511477,36.6494878583199,36.31012392770379,36.7115054333466,36.8224326096256,36.8116238246397,36.4624232740263,36.8871676668861,37.1011342440219,36.6581296116576,36.93253788292171,35.7205573820151,34.7431556016368,34.339790430357105,33.565323455350196,33.4707656222413
ZMB,37.5081891899519,37.292640048323,37.319360403286794,37.5823739135168,38.2353778055732,37.898622783129795,38.138803968350395,37.46789732669679,38.2010431133023,37.5438174315308,37.3154203317567,37.7502743368667,37.4963329861367,38.1651441503901,37.708047198158496,37.4951350636216,37.9410934217099,38.201963980619794,38.7064608781344,38.590929673253605,38.7986905272219,38.78878729861321,38.6456532155124
ZWE,37.283262876872,37.1823544845206,37.089521028725706,36.9798977902771,35.8363644099128,34.7049725041921,33.9479850859815,33.1844505965944,33.2257117192675,32.851232787925,32.5093813597798,33.021230485153,32.4968869880638,31.7940230061591,31.4769075402228,32.0311479507198,32.0297279243859,32.417380200040895,32.5196056456398,32.7335150656081,33.1430495545726,33.0939739132495,33.0898559789236
